"building","day","floor","level","mac","name","room","time"
"block-9","Wednesday","first","-66","24:c9:a1:49:9f:08","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-78","58:b6:33:66:56:c8","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-79","58:b6:33:26:56:c8","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-81","f0:3e:90:0c:24:78","IIITV1","9113","13:13:05"
"block-9","Wednesday","first","-81","f0:3e:90:8c:24:78","IIITV2","9113","13:13:05"
"block-9","Wednesday","first","-82","f0:3e:90:4c:24:78","IIITV-Staff","9113","13:13:05"
"block-9","Wednesday","first","-66","24:c9:a1:09:9a:c8","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-67","24:c9:a1:49:9a:c8","IIITV2","9114","13:13:13"
"block-9","Wednesday","first","-34","58:b6:33:26:51:48","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-60","f0:3e:90:8c:29:d8","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-62","f0:3e:90:0c:29:d8","IIITV1","9114","13:13:05"
"block-9","Wednesday","first","-60","f0:3e:90:4c:29:d8","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:09:a1:58","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-61","24:c9:a1:49:a1:58","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:07:2f:38","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:48:ad:b8","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-60","6c:aa:b3:08:ad:b8","IIITV-Staff","9114","13:13:05"
"block-9","Wednesday","first","-81","24:c9:a1:47:2f:38","IIITV2","9114","13:13:05"
"block-9","Wednesday","first","-35","58:b6:33:66:51:48","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-49","2c:c5:d3:63:c2:38","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-50","2c:c5:d3:23:c2:38","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-61","24:c9:a1:09:9f:08","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-61","24:c9:a1:49:9f:08","IIITV2","9114","13:13:13"
"block-9","Wednesday","first","-78","58:b6:33:66:56:c8","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-79","58:b6:33:26:56:c8","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-81","f0:3e:90:0c:24:78","IIITV1","9114","13:13:13"
"block-9","Wednesday","first","-81","f0:3e:90:8c:24:78","IIITV2","9114","13:13:13"
"block-9","Wednesday","first","-82","f0:3e:90:4c:24:78","IIITV-Staff","9114","13:13:13"
"block-9","Wednesday","first","-66","24:c9:a1:09:9a:c8","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-67","24:c9:a1:49:9a:c8","IIITV2","9116","13:13:24"
"block-9","Wednesday","first","-17","58:b6:33:26:51:48","IIITV1","9116","13:13:24"
"block-9","Wednesday","first","-28","58:b6:33:66:51:48","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-52","2c:c5:d3:63:c2:38","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-52","2c:c5:d3:23:c2:38","IIITV1","9116","13:13:24"
"block-9","Wednesday","first","-64","24:c9:a1:09:9f:08","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-64","24:c9:a1:49:9f:08","IIITV2","9116","13:13:24"
"block-9","Wednesday","first","-78","58:b6:33:66:56:c8","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-79","58:b6:33:26:56:c8","IIITV1","9116","13:13:24"
"block-9","Wednesday","first","-81","f0:3e:90:0c:24:78","IIITV1","9116","13:13:24"
"block-9","Wednesday","first","-81","f0:3e:90:8c:24:78","IIITV2","9116","13:13:24"
"block-9","Wednesday","first","-82","f0:3e:90:4c:24:78","IIITV-Staff","9116","13:13:24"
"block-9","Wednesday","first","-81","f0:3e:90:0c:29:d8","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-31","24:c9:a1:07:2f:38","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-31","24:c9:a1:47:2f:38","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-45","24:c9:a1:09:a1:58","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-45","24:c9:a1:49:a1:58","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-56","f0:3e:90:8c:29:d8","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-56","f0:3e:90:4c:29:d8","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-72","2c:c5:d3:23:c2:38","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-73","24:c9:a1:47:29:58","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-74","24:c9:a1:07:29:58","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-55","58:b6:33:66:53:28","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-68","58:b6:33:26:53:28","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-72","6c:aa:b3:48:ad:b8","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-73","6c:aa:b3:08:ad:b8","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-80","24:c9:a1:49:a7:28","IIITV2","9101","14:01:32"
"block-9","Wednesday","first","-80","24:c9:a1:09:a7:28","IIITV-Staff","9101","14:01:32"
"block-9","Wednesday","first","-35","f0:3e:90:0c:24:78","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-35","f0:3e:90:8c:24:78","IIITV2","9101","14:03:15"
"block-9","Wednesday","first","-35","f0:3e:90:4c:24:78","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-60","24:c9:a1:09:9f:08","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-61","24:c9:a1:49:9f:08","IIITV2","9101","14:03:15"
"block-9","Wednesday","first","-61","24:c9:a1:49:9a:c8","IIITV2","9101","14:03:15"
"block-9","Wednesday","first","-62","24:c9:a1:09:9a:c8","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-66","58:b6:33:66:56:c8","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-68","58:b6:33:26:56:c8","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-77","58:b6:33:26:51:48","IIITV1","9101","14:03:15"
"block-9","Wednesday","first","-78","58:b6:33:66:51:48","IIITV-Staff","9101","14:03:15"
"block-9","Wednesday","first","-61","f0:3e:90:0c:29:d8","IIITV1","9102","14:03:47"
"block-9","Wednesday","first","-71","24:c9:a1:09:a1:58","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-71","24:c9:a1:49:a1:58","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-61","f0:3e:90:8c:29:d8","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-61","f0:3e:90:4c:29:d8","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-72","2c:c5:d3:23:c2:38","IIITV1","9102","14:03:47"
"block-9","Wednesday","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-50","24:c9:a1:47:29:58","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-50","24:c9:a1:07:29:58","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-68","58:b6:33:26:53:28","IIITV1","9102","14:03:15"
"block-9","Wednesday","first","-59","f0:3e:90:0c:24:78","IIITV1","9102","14:03:47"
"block-9","Wednesday","first","-63","f0:3e:90:8c:24:78","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-63","f0:3e:90:4c:24:78","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-64","24:c9:a1:09:9f:08","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-64","24:c9:a1:49:9f:08","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-61","24:c9:a1:49:9a:c8","IIITV2","9102","14:03:47"
"block-9","Wednesday","first","-62","24:c9:a1:09:9a:c8","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-55","58:b6:33:66:56:c8","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-56","58:b6:33:26:56:c8","IIITV1","9102","14:03:47"
"block-9","Wednesday","first","-77","58:b6:33:26:51:48","IIITV1","9102","14:03:47"
"block-9","Wednesday","first","-78","58:b6:33:66:51:48","IIITV-Staff","9102","14:03:47"
"block-9","Wednesday","first","-48","f0:3e:90:0c:29:d8","IIITV1","9103","14:03:57"
"block-9","Wednesday","first","-45","24:c9:a1:09:a1:58","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-46","24:c9:a1:49:a1:58","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-48","f0:3e:90:8c:29:d8","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-48","f0:3e:90:4c:29:d8","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-72","2c:c5:d3:23:c2:38","IIITV1","9103","14:03:57"
"block-9","Wednesday","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-65","24:c9:a1:47:29:58","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-65","24:c9:a1:07:29:58","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-69","f0:3e:90:0c:24:78","IIITV1","9103","14:03:57"
"block-9","Wednesday","first","-65","f0:3e:90:8c:24:78","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-65","f0:3e:90:4c:24:78","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-67","24:c9:a1:09:9f:08","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-67","24:c9:a1:49:9f:08","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-38","24:c9:a1:49:9a:c8","IIITV2","9103","14:03:57"
"block-9","Wednesday","first","-38","24:c9:a1:09:9a:c8","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-67","58:b6:33:66:56:c8","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-68","58:b6:33:26:56:c8","IIITV1","9103","14:03:57"
"block-9","Wednesday","first","-76","58:b6:33:26:51:48","IIITV1","9103","14:03:57"
"block-9","Wednesday","first","-76","58:b6:33:66:51:48","IIITV-Staff","9103","14:03:57"
"block-9","Wednesday","first","-44","f0:3e:90:0c:29:d8","IIITV1","9105","14:04:40"
"block-9","Wednesday","first","-35","24:c9:a1:09:a1:58","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-35","24:c9:a1:49:a1:58","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-37","f0:3e:90:8c:29:d8","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-37","f0:3e:90:4c:29:d8","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-72","2c:c5:d3:23:c2:38","IIITV1","9105","14:03:57"
"block-9","Wednesday","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9105","14:03:57"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-69","f0:3e:90:0c:24:78","IIITV1","9105","14:03:57"
"block-9","Wednesday","first","-65","f0:3e:90:8c:24:78","IIITV2","9105","14:03:57"
"block-9","Wednesday","first","-65","f0:3e:90:4c:24:78","IIITV-Staff","9105","14:03:57"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-55","24:c9:a1:49:9a:c8","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-54","24:c9:a1:09:9a:c8","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-67","58:b6:33:66:56:c8","IIITV-Staff","9105","14:03:57"
"block-9","Wednesday","first","-68","58:b6:33:26:56:c8","IIITV1","9105","14:03:57"
"block-9","Wednesday","first","-76","58:b6:33:26:51:48","IIITV1","9105","14:03:57"
"block-9","Wednesday","first","-76","58:b6:33:66:51:48","IIITV-Staff","9105","14:03:57"
"block-9","Wednesday","first","-45","6c:aa:b3:48:ad:b8","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-45","6c:aa:b3:08:ad:b8","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-46","24:c9:a1:07:2f:38","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-66","58:b6:33:66:53:28","IIITV-Staff","9105","14:04:40"
"block-9","Wednesday","first","-67","58:b6:33:26:53:28","IIITV1","9105","14:04:40"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9105","14:04:40"
"block-9","Wednesday","first","-58","f0:3e:90:0c:29:d8","IIITV1","9106","14:04:50"
"block-9","Wednesday","first","-44","24:c9:a1:09:a1:58","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-43","24:c9:a1:49:a1:58","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-56","f0:3e:90:8c:29:d8","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-57","f0:3e:90:4c:29:d8","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-67","24:c9:a1:49:9a:c8","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-25","6c:aa:b3:48:ad:b8","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-25","6c:aa:b3:08:ad:b8","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-46","24:c9:a1:07:2f:38","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-44","58:b6:33:66:53:28","IIITV-Staff","9106","14:04:50"
"block-9","Wednesday","first","-44","58:b6:33:26:53:28","IIITV1","9106","14:04:50"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9106","14:04:50"
"block-9","Wednesday","first","-77","f0:3e:90:0c:29:d8","IIITV1","9107","14:05:18"
"block-9","Wednesday","first","-44","24:c9:a1:09:a1:58","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-43","24:c9:a1:49:a1:58","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-56","f0:3e:90:8c:29:d8","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-57","f0:3e:90:4c:29:d8","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-67","24:c9:a1:49:9a:c8","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-25","6c:aa:b3:48:ad:b8","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-25","6c:aa:b3:08:ad:b8","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-46","24:c9:a1:07:2f:38","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-44","58:b6:33:66:53:28","IIITV-Staff","9107","14:05:18"
"block-9","Wednesday","first","-44","58:b6:33:26:53:28","IIITV1","9107","14:05:18"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9107","14:05:18"
"block-9","Wednesday","first","-78","f0:3e:90:0c:29:d8","IIITV1","9108","14:05:29"
"block-9","Wednesday","first","-72","24:c9:a1:09:a1:58","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-71","24:c9:a1:49:a1:58","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-56","f0:3e:90:8c:29:d8","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-57","f0:3e:90:4c:29:d8","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-71","24:c9:a1:49:9a:c8","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-59","6c:aa:b3:48:ad:b8","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-59","6c:aa:b3:08:ad:b8","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-46","24:c9:a1:07:2f:38","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-73","58:b6:33:66:53:28","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-44","58:b6:33:26:53:28","IIITV1","9108","14:05:29"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-70","58:b6:33:26:51:48","IIITV1","9108","14:05:29"
"block-9","Wednesday","first","-74","58:b6:33:66:51:48","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-75","f0:3e:90:8c:24:78","IIITV2","9108","14:05:29"
"block-9","Wednesday","first","-75","f0:3e:90:4c:24:78","IIITV-Staff","9108","14:05:29"
"block-9","Wednesday","first","-75","f0:3e:90:0c:24:78","IIITV1","9108","14:05:29"
"block-9","Wednesday","first","-70","f0:3e:90:0c:29:d8","IIITV1","9109","14:05:36"
"block-9","Wednesday","first","-76","24:c9:a1:09:a1:58","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-76","24:c9:a1:49:a1:58","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-56","f0:3e:90:8c:29:d8","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-57","f0:3e:90:4c:29:d8","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-71","24:c9:a1:49:9a:c8","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-62","6c:aa:b3:48:ad:b8","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-45","24:c9:a1:47:2f:38","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-63","6c:aa:b3:08:ad:b8","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-46","24:c9:a1:07:2f:38","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-73","58:b6:33:66:53:28","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-44","58:b6:33:26:53:28","IIITV1","9109","14:05:36"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-62","58:b6:33:26:51:48","IIITV1","9109","14:05:36"
"block-9","Wednesday","first","-62","58:b6:33:66:51:48","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-75","f0:3e:90:8c:24:78","IIITV2","9109","14:05:36"
"block-9","Wednesday","first","-75","f0:3e:90:4c:24:78","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-75","f0:3e:90:0c:24:78","IIITV1","9109","14:05:36"
"block-9","Wednesday","first","-73","2c:c5:d3:63:c2:38","IIITV-Staff","9109","14:05:36"
"block-9","Wednesday","first","-73","2c:c5:d3:23:c2:38","IIITV1","9109","14:05:36"
"block-9","Wednesday","first","-60","f0:3e:90:0c:29:d8","IIITV1","9110","14:05:46"
"block-9","Wednesday","first","-70","24:c9:a1:09:a1:58","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-71","24:c9:a1:49:a1:58","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-59","f0:3e:90:8c:29:d8","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-59","f0:3e:90:4c:29:d8","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-84","24:c9:a1:47:29:58","IIITV2","9110","14:05:36"
"block-9","Wednesday","first","-84","24:c9:a1:07:29:58","IIITV-Staff","9110","14:05:36"
"block-9","Wednesday","first","-65","24:c9:a1:09:9f:08","IIITV-Staff","9110","14:05:36"
"block-9","Wednesday","first","-65","24:c9:a1:49:9f:08","IIITV2","9110","14:05:36"
"block-9","Wednesday","first","-71","24:c9:a1:49:9a:c8","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-71","24:c9:a1:09:9a:c8","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-71","6c:aa:b3:48:ad:b8","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-78","24:c9:a1:47:2f:38","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-71","6c:aa:b3:08:ad:b8","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-78","24:c9:a1:07:2f:38","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-73","58:b6:33:66:53:28","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-72","58:b6:33:26:53:28","IIITV1","9110","14:05:46"
"block-9","Wednesday","first","-78","24:c9:a1:49:a7:28","IIITV2","9110","14:05:36"
"block-9","Wednesday","first","-68","58:b6:33:26:51:48","IIITV1","9110","14:05:46"
"block-9","Wednesday","first","-66","58:b6:33:66:51:48","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-75","f0:3e:90:8c:24:78","IIITV2","9110","14:05:46"
"block-9","Wednesday","first","-75","f0:3e:90:4c:24:78","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-75","f0:3e:90:0c:24:78","IIITV1","9110","14:05:46"
"block-9","Wednesday","first","-71","2c:c5:d3:63:c2:38","IIITV-Staff","9110","14:05:46"
"block-9","Wednesday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9110","14:05:46"
"block-9","Wednesday","first","-70","6c:aa:b3:48:ad:b8","IIITV2","9111","14:07:28"
