"building","day","floor","level","mac","name","room","time"
"block-9","Friday","first","-72","24:c9:a1:49:a7:28","IIITV2","9101","16:17:07"
"block-9","Friday","first","-58","24:c9:a1:09:a7:28","IIITV-Staff","9101","16:17:07"
"block-9","Friday","first","-58","24:c9:a1:49:9f:08","IIITV2","9101","16:17:07"
"block-9","Friday","first","-58","24:c9:a1:09:9f:08","IIITV-Staff","9101","16:17:07"
"block-9","Friday","first","-36","f0:3e:90:0c:24:78","IIITV1","9101","16:17:07"
"block-9","Friday","first","-37","f0:3e:90:8c:24:78","IIITV2","9101","16:17:07"
"block-9","Friday","first","-36","f0:3e:90:4c:24:78","IIITV-Staff","9101","16:17:07"
"block-9","Friday","first","-61","58:b6:33:26:56:c8","IIITV1","9101","16:17:07"
"block-9","Friday","first","-61","58:b6:33:66:56:c8","IIITV-Staff","9101","16:17:07"
"block-9","Friday","first","-66","24:c9:a1:49:9a:c8","IIITV2","9101","16:17:07"
"block-9","Friday","first","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9101","16:17:07"
"block-9","Friday","first","-61","f0:3e:90:8c:29:d8","IIITV2","9102","16:17:35"
"block-9","Friday","first","-81","f0:3e:90:4c:29:d8","IIITV-Staff","9102","16:17:07"
"block-9","Friday","first","-78","f0:3e:90:0c:29:d8","IIITV1","9102","16:17:07"
"block-9","Friday","first","-71","2c:c5:d3:23:c2:38","IIITV1","9102","16:17:07"
"block-9","Friday","first","-72","2c:c5:d3:63:c2:38","IIITV-Staff","9102","16:17:07"
"block-9","Friday","first","-38","24:c9:a1:47:29:58","IIITV2","9102","16:17:35"
"block-9","Friday","first","-34","24:c9:a1:07:29:58","IIITV-Staff","9102","16:17:35"
"block-9","Friday","first","-72","24:c9:a1:49:a7:28","IIITV2","9102","16:17:07"
"block-9","Friday","first","-58","24:c9:a1:09:a7:28","IIITV-Staff","9102","16:17:07"
"block-9","Friday","first","-63","24:c9:a1:49:9f:08","IIITV2","9102","16:17:35"
"block-9","Friday","first","-58","24:c9:a1:09:9f:08","IIITV-Staff","9102","16:17:07"
"block-9","Friday","first","-72","f0:3e:90:0c:24:78","IIITV1","9102","16:17:35"
"block-9","Friday","first","-72","f0:3e:90:8c:24:78","IIITV2","9102","16:17:35"
"block-9","Friday","first","-74","f0:3e:90:4c:24:78","IIITV-Staff","9102","16:17:35"
"block-9","Friday","first","-47","58:b6:33:26:56:c8","IIITV1","9102","16:17:35"
"block-9","Friday","first","-47","58:b6:33:66:56:c8","IIITV-Staff","9102","16:17:35"
"block-9","Friday","first","-46","24:c9:a1:49:9a:c8","IIITV2","9102","16:17:35"
"block-9","Friday","first","-67","24:c9:a1:09:9a:c8","IIITV-Staff","9102","16:17:07"
"block-9","Friday","first","-64","24:c9:a1:49:a1:58","IIITV2","9102","16:17:35"
"block-9","Friday","first","-43","f0:3e:90:8c:29:d8","IIITV2","9103","16:17:45"
"block-9","Friday","first","-39","f0:3e:90:4c:29:d8","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-39","f0:3e:90:0c:29:d8","IIITV1","9103","16:17:45"
"block-9","Friday","first","-38","24:c9:a1:47:29:58","IIITV2","9103","16:17:45"
"block-9","Friday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-64","24:c9:a1:49:9f:08","IIITV2","9103","16:17:45"
"block-9","Friday","first","-63","24:c9:a1:09:9f:08","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-70","f0:3e:90:0c:24:78","IIITV1","9103","16:17:45"
"block-9","Friday","first","-70","f0:3e:90:8c:24:78","IIITV2","9103","16:17:45"
"block-9","Friday","first","-70","f0:3e:90:4c:24:78","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-47","58:b6:33:26:56:c8","IIITV1","9103","16:17:45"
"block-9","Friday","first","-47","58:b6:33:66:56:c8","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-34","24:c9:a1:49:9a:c8","IIITV2","9103","16:17:45"
"block-9","Friday","first","-35","24:c9:a1:09:9a:c8","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-49","24:c9:a1:49:a1:58","IIITV2","9103","16:17:45"
"block-9","Friday","first","-45","24:c9:a1:09:a1:58","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-72","58:b6:33:26:51:48","IIITV1","9103","16:17:45"
"block-9","Friday","first","-73","58:b6:33:66:51:48","IIITV-Staff","9103","16:17:45"
"block-9","Friday","first","-43","f0:3e:90:8c:29:d8","IIITV2","9105","16:18:23"
"block-9","Friday","first","-42","f0:3e:90:4c:29:d8","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-43","f0:3e:90:0c:29:d8","IIITV1","9105","16:18:23"
"block-9","Friday","first","-38","24:c9:a1:47:29:58","IIITV2","9105","16:18:23"
"block-9","Friday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-68","24:c9:a1:49:9f:08","IIITV2","9105","16:18:23"
"block-9","Friday","first","-67","24:c9:a1:09:9f:08","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-70","f0:3e:90:0c:24:78","IIITV1","9105","16:18:23"
"block-9","Friday","first","-70","f0:3e:90:8c:24:78","IIITV2","9105","16:18:23"
"block-9","Friday","first","-70","f0:3e:90:4c:24:78","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-47","58:b6:33:26:56:c8","IIITV1","9105","16:18:23"
"block-9","Friday","first","-47","58:b6:33:66:56:c8","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-54","24:c9:a1:49:9a:c8","IIITV2","9105","16:18:23"
"block-9","Friday","first","-47","24:c9:a1:09:9a:c8","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-37","24:c9:a1:49:a1:58","IIITV2","9105","16:18:23"
"block-9","Friday","first","-36","24:c9:a1:09:a1:58","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-72","58:b6:33:26:51:48","IIITV1","9105","16:18:23"
"block-9","Friday","first","-73","58:b6:33:66:51:48","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-46","6c:aa:b3:48:ad:b8","IIITV2","9105","16:18:23"
"block-9","Friday","first","-47","6c:aa:b3:08:ad:b8","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-52","58:b6:33:66:53:28","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-53","24:c9:a1:47:2f:38","IIITV2","9105","16:18:23"
"block-9","Friday","first","-54","24:c9:a1:07:2f:38","IIITV-Staff","9105","16:18:23"
"block-9","Friday","first","-54","58:b6:33:26:53:28","IIITV1","9105","16:18:23"
"block-9","Friday","first","-43","f0:3e:90:8c:29:d8","IIITV2","9106","16:18:33"
"block-9","Friday","first","-42","f0:3e:90:4c:29:d8","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-43","f0:3e:90:0c:29:d8","IIITV1","9106","16:18:33"
"block-9","Friday","first","-38","24:c9:a1:47:29:58","IIITV2","9106","16:18:33"
"block-9","Friday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-68","24:c9:a1:49:9f:08","IIITV2","9106","16:18:33"
"block-9","Friday","first","-67","24:c9:a1:09:9f:08","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-70","f0:3e:90:0c:24:78","IIITV1","9106","16:18:33"
"block-9","Friday","first","-70","f0:3e:90:8c:24:78","IIITV2","9106","16:18:33"
"block-9","Friday","first","-70","f0:3e:90:4c:24:78","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-47","58:b6:33:26:56:c8","IIITV1","9106","16:18:33"
"block-9","Friday","first","-47","58:b6:33:66:56:c8","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-62","24:c9:a1:49:9a:c8","IIITV2","9106","16:18:33"
"block-9","Friday","first","-47","24:c9:a1:09:9a:c8","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-49","24:c9:a1:49:a1:58","IIITV2","9106","16:18:33"
"block-9","Friday","first","-48","24:c9:a1:09:a1:58","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-72","58:b6:33:26:51:48","IIITV1","9106","16:18:33"
"block-9","Friday","first","-73","58:b6:33:66:51:48","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-34","6c:aa:b3:48:ad:b8","IIITV2","9106","16:18:33"
"block-9","Friday","first","-35","6c:aa:b3:08:ad:b8","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-43","58:b6:33:66:53:28","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-62","24:c9:a1:47:2f:38","IIITV2","9106","16:18:33"
"block-9","Friday","first","-62","24:c9:a1:07:2f:38","IIITV-Staff","9106","16:18:33"
"block-9","Friday","first","-43","58:b6:33:26:53:28","IIITV1","9106","16:18:33"
"block-9","Friday","first","-43","f0:3e:90:8c:29:d8","IIITV2","9107","16:18:58"
"block-9","Friday","first","-42","f0:3e:90:4c:29:d8","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-43","f0:3e:90:0c:29:d8","IIITV1","9107","16:18:58"
"block-9","Friday","first","-38","24:c9:a1:47:29:58","IIITV2","9107","16:18:33"
"block-9","Friday","first","-63","24:c9:a1:07:29:58","IIITV-Staff","9107","16:18:33"
"block-9","Friday","first","-68","24:c9:a1:49:9f:08","IIITV2","9107","16:18:58"
"block-9","Friday","first","-67","24:c9:a1:09:9f:08","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-70","f0:3e:90:0c:24:78","IIITV1","9107","16:18:33"
"block-9","Friday","first","-70","f0:3e:90:8c:24:78","IIITV2","9107","16:18:33"
"block-9","Friday","first","-70","f0:3e:90:4c:24:78","IIITV-Staff","9107","16:18:33"
"block-9","Friday","first","-47","58:b6:33:26:56:c8","IIITV1","9107","16:18:33"
"block-9","Friday","first","-47","58:b6:33:66:56:c8","IIITV-Staff","9107","16:18:33"
"block-9","Friday","first","-76","24:c9:a1:49:9a:c8","IIITV2","9107","16:18:58"
"block-9","Friday","first","-47","24:c9:a1:09:9a:c8","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-49","24:c9:a1:49:a1:58","IIITV2","9107","16:18:58"
"block-9","Friday","first","-48","24:c9:a1:09:a1:58","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-72","58:b6:33:26:51:48","IIITV1","9107","16:18:33"
"block-9","Friday","first","-73","58:b6:33:66:51:48","IIITV-Staff","9107","16:18:33"
"block-9","Friday","first","-34","6c:aa:b3:48:ad:b8","IIITV2","9107","16:18:58"
"block-9","Friday","first","-35","6c:aa:b3:08:ad:b8","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-43","58:b6:33:66:53:28","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-62","24:c9:a1:47:2f:38","IIITV2","9107","16:18:58"
"block-9","Friday","first","-62","24:c9:a1:07:2f:38","IIITV-Staff","9107","16:18:58"
"block-9","Friday","first","-43","58:b6:33:26:53:28","IIITV1","9107","16:18:58"
"block-9","Friday","first","-43","f0:3e:90:8c:29:d8","IIITV2","9108","16:18:58"
"block-9","Friday","first","-42","f0:3e:90:4c:29:d8","IIITV-Staff","9108","16:18:58"
"block-9","Friday","first","-43","f0:3e:90:0c:29:d8","IIITV1","9108","16:18:58"
"block-9","Friday","first","-73","24:c9:a1:49:9f:08","IIITV2","9108","16:19:09"
"block-9","Friday","first","-67","24:c9:a1:09:9f:08","IIITV-Staff","9108","16:18:58"
"block-9","Friday","first","-76","24:c9:a1:49:9a:c8","IIITV2","9108","16:18:58"
"block-9","Friday","first","-47","24:c9:a1:09:9a:c8","IIITV-Staff","9108","16:18:58"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9108","16:19:09"
"block-9","Friday","first","-70","24:c9:a1:09:a1:58","IIITV-Staff","9108","16:19:09"
"block-9","Friday","first","-72","58:b6:33:26:51:48","IIITV1","9108","16:19:09"
"block-9","Friday","first","-72","58:b6:33:66:51:48","IIITV-Staff","9108","16:19:09"
"block-9","Friday","first","-62","6c:aa:b3:48:ad:b8","IIITV2","9108","16:19:09"
"block-9","Friday","first","-62","6c:aa:b3:08:ad:b8","IIITV-Staff","9108","16:19:09"
"block-9","Friday","first","-43","58:b6:33:66:53:28","IIITV-Staff","9108","16:18:58"
"block-9","Friday","first","-62","24:c9:a1:47:2f:38","IIITV2","9108","16:18:58"
"block-9","Friday","first","-62","24:c9:a1:07:2f:38","IIITV-Staff","9108","16:18:58"
"block-9","Friday","first","-43","58:b6:33:26:53:28","IIITV1","9108","16:18:58"
"block-9","Friday","first","-74","24:c9:a1:09:a7:28","IIITV-Staff","9108","16:19:09"
"block-9","Friday","first","-75","24:c9:a1:49:a7:28","IIITV2","9108","16:19:09"
"block-9","Friday","first","-73","24:c9:a1:49:9f:08","IIITV2","9109","16:19:24"
"block-9","Friday","first","-72","24:c9:a1:09:9f:08","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-68","24:c9:a1:49:9a:c8","IIITV2","9109","16:19:24"
"block-9","Friday","first","-68","24:c9:a1:09:9a:c8","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-74","24:c9:a1:49:a1:58","IIITV2","9109","16:19:24"
"block-9","Friday","first","-71","24:c9:a1:09:a1:58","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-70","58:b6:33:26:51:48","IIITV1","9109","16:19:24"
"block-9","Friday","first","-64","58:b6:33:66:51:48","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-73","6c:aa:b3:48:ad:b8","IIITV2","9109","16:19:24"
"block-9","Friday","first","-72","6c:aa:b3:08:ad:b8","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-74","24:c9:a1:09:a7:28","IIITV-Staff","9109","16:19:20"
"block-9","Friday","first","-75","24:c9:a1:49:a7:28","IIITV2","9109","16:19:20"
"block-9","Friday","first","-77","f0:3e:90:4c:24:78","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-78","f0:3e:90:8c:24:78","IIITV2","9109","16:19:24"
"block-9","Friday","first","-72","f0:3e:90:0c:29:d8","IIITV1","9109","16:19:24"
"block-9","Friday","first","-72","f0:3e:90:4c:29:d8","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-72","f0:3e:90:8c:29:d8","IIITV2","9109","16:19:24"
"block-9","Friday","first","-77","2c:c5:d3:23:c2:38","IIITV1","9109","16:19:24"
"block-9","Friday","first","-78","2c:c5:d3:63:c2:38","IIITV-Staff","9109","16:19:24"
"block-9","Friday","first","-78","f0:3e:90:0c:24:78","IIITV1","9109","16:19:24"
"block-9","Friday","first","-69","24:c9:a1:49:9f:08","IIITV2","9110","16:19:33"
"block-9","Friday","first","-70","24:c9:a1:09:9f:08","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-68","24:c9:a1:49:9a:c8","IIITV2","9110","16:19:33"
"block-9","Friday","first","-68","24:c9:a1:09:9a:c8","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9110","16:19:33"
"block-9","Friday","first","-69","24:c9:a1:09:a1:58","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-71","58:b6:33:26:51:48","IIITV1","9110","16:19:33"
"block-9","Friday","first","-65","58:b6:33:66:51:48","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-65","6c:aa:b3:48:ad:b8","IIITV2","9110","16:19:33"
"block-9","Friday","first","-67","6c:aa:b3:08:ad:b8","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-74","24:c9:a1:09:a7:28","IIITV-Staff","9110","16:19:20"
"block-9","Friday","first","-75","24:c9:a1:49:a7:28","IIITV2","9110","16:19:20"
"block-9","Friday","first","-77","f0:3e:90:4c:24:78","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-78","f0:3e:90:8c:24:78","IIITV2","9110","16:19:33"
"block-9","Friday","first","-72","f0:3e:90:0c:29:d8","IIITV1","9110","16:19:33"
"block-9","Friday","first","-72","f0:3e:90:4c:29:d8","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-72","f0:3e:90:8c:29:d8","IIITV2","9110","16:19:33"
"block-9","Friday","first","-77","2c:c5:d3:23:c2:38","IIITV1","9110","16:19:33"
"block-9","Friday","first","-78","2c:c5:d3:63:c2:38","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-78","f0:3e:90:0c:24:78","IIITV1","9110","16:19:33"
"block-9","Friday","first","-77","24:c9:a1:07:2f:38","IIITV-Staff","9110","16:19:33"
"block-9","Friday","first","-73","24:c9:a1:49:9f:08","IIITV2","9111","16:20:00"
"block-9","Friday","first","-74","24:c9:a1:09:9f:08","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-68","24:c9:a1:49:9a:c8","IIITV2","9111","16:20:00"
"block-9","Friday","first","-68","24:c9:a1:09:9a:c8","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9111","16:20:00"
"block-9","Friday","first","-69","24:c9:a1:09:a1:58","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-36","58:b6:33:26:51:48","IIITV1","9111","16:20:00"
"block-9","Friday","first","-42","58:b6:33:66:51:48","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-65","6c:aa:b3:48:ad:b8","IIITV2","9111","16:20:00"
"block-9","Friday","first","-67","6c:aa:b3:08:ad:b8","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-77","f0:3e:90:4c:24:78","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-78","f0:3e:90:8c:24:78","IIITV2","9111","16:20:00"
"block-9","Friday","first","-72","f0:3e:90:0c:29:d8","IIITV1","9111","16:20:00"
"block-9","Friday","first","-72","f0:3e:90:4c:29:d8","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-72","f0:3e:90:8c:29:d8","IIITV2","9111","16:20:00"
"block-9","Friday","first","-56","2c:c5:d3:23:c2:38","IIITV1","9111","16:20:00"
"block-9","Friday","first","-56","2c:c5:d3:63:c2:38","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-78","f0:3e:90:0c:24:78","IIITV1","9111","16:20:00"
"block-9","Friday","first","-77","24:c9:a1:07:2f:38","IIITV-Staff","9111","16:20:00"
"block-9","Friday","first","-73","24:c9:a1:49:9f:08","IIITV2","9113","16:20:11"
"block-9","Friday","first","-74","24:c9:a1:09:9f:08","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-68","24:c9:a1:49:9a:c8","IIITV2","9113","16:20:00"
"block-9","Friday","first","-68","24:c9:a1:09:9a:c8","IIITV-Staff","9113","16:20:00"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9113","16:20:11"
"block-9","Friday","first","-69","24:c9:a1:09:a1:58","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-38","58:b6:33:26:51:48","IIITV1","9113","16:20:11"
"block-9","Friday","first","-35","58:b6:33:66:51:48","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-65","6c:aa:b3:48:ad:b8","IIITV2","9113","16:20:11"
"block-9","Friday","first","-67","6c:aa:b3:08:ad:b8","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-82","f0:3e:90:4c:24:78","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-83","f0:3e:90:8c:24:78","IIITV2","9113","16:20:11"
"block-9","Friday","first","-72","f0:3e:90:0c:29:d8","IIITV1","9113","16:20:00"
"block-9","Friday","first","-72","f0:3e:90:4c:29:d8","IIITV-Staff","9113","16:20:00"
"block-9","Friday","first","-72","f0:3e:90:8c:29:d8","IIITV2","9113","16:20:00"
"block-9","Friday","first","-55","2c:c5:d3:23:c2:38","IIITV1","9113","16:20:11"
"block-9","Friday","first","-55","2c:c5:d3:63:c2:38","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-83","f0:3e:90:0c:24:78","IIITV1","9113","16:20:11"
"block-9","Friday","first","-77","24:c9:a1:07:2f:38","IIITV-Staff","9113","16:20:11"
"block-9","Friday","first","-66","24:c9:a1:49:9f:08","IIITV2","9114","16:20:21"
"block-9","Friday","first","-66","24:c9:a1:09:9f:08","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9114","16:20:21"
"block-9","Friday","first","-69","24:c9:a1:09:a1:58","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-38","58:b6:33:26:51:48","IIITV1","9114","16:20:21"
"block-9","Friday","first","-40","58:b6:33:66:51:48","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-65","6c:aa:b3:48:ad:b8","IIITV2","9114","16:20:21"
"block-9","Friday","first","-67","6c:aa:b3:08:ad:b8","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-81","f0:3e:90:4c:24:78","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-81","f0:3e:90:8c:24:78","IIITV2","9114","16:20:21"
"block-9","Friday","first","-55","2c:c5:d3:23:c2:38","IIITV1","9114","16:20:21"
"block-9","Friday","first","-55","2c:c5:d3:63:c2:38","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-81","f0:3e:90:0c:24:78","IIITV1","9114","16:20:21"
"block-9","Friday","first","-77","24:c9:a1:07:2f:38","IIITV-Staff","9114","16:20:21"
"block-9","Friday","first","-58","24:c9:a1:49:9f:08","IIITV2","9115","16:20:31"
"block-9","Friday","first","-58","24:c9:a1:09:9f:08","IIITV-Staff","9115","16:20:31"
"block-9","Friday","first","-70","24:c9:a1:49:a1:58","IIITV2","9115","16:20:21"
"block-9","Friday","first","-69","24:c9:a1:09:a1:58","IIITV-Staff","9115","16:20:21"
"block-9","Friday","first","-34","58:b6:33:26:51:48","IIITV1","9115","16:20:31"
"block-9","Friday","first","-42","58:b6:33:66:51:48","IIITV-Staff","9115","16:20:31"
"block-9","Friday","first","-65","6c:aa:b3:48:ad:b8","IIITV2","9115","16:20:21"
"block-9","Friday","first","-67","6c:aa:b3:08:ad:b8","IIITV-Staff","9115","16:20:21"
"block-9","Friday","first","-81","f0:3e:90:4c:24:78","IIITV-Staff","9115","16:20:31"
"block-9","Friday","first","-81","f0:3e:90:8c:24:78","IIITV2","9115","16:20:31"
"block-9","Friday","first","-61","2c:c5:d3:23:c2:38","IIITV1","9115","16:20:31"
"block-9","Friday","first","-61","2c:c5:d3:63:c2:38","IIITV-Staff","9115","16:20:31"
"block-9","Friday","first","-81","f0:3e:90:0c:24:78","IIITV1","9115","16:20:31"
"block-9","Friday","first","-77","24:c9:a1:07:2f:38","IIITV-Staff","9115","16:20:21"
"block-9","Friday","first","-60","24:c9:a1:49:9f:08","IIITV2","9116","16:20:38"
"block-9","Friday","first","-60","24:c9:a1:09:9f:08","IIITV-Staff","9116","16:20:38"
"block-9","Friday","first","-21","58:b6:33:26:51:48","IIITV1","9116","16:20:38"
"block-9","Friday","first","-28","58:b6:33:66:51:48","IIITV-Staff","9116","16:20:38"
"block-9","Friday","first","-81","f0:3e:90:4c:24:78","IIITV-Staff","9116","16:20:38"
"block-9","Friday","first","-81","f0:3e:90:8c:24:78","IIITV2","9116","16:20:38"
"block-9","Friday","first","-54","2c:c5:d3:23:c2:38","IIITV1","9116","16:20:38"
"block-9","Friday","first","-54","2c:c5:d3:63:c2:38","IIITV-Staff","9116","16:20:38"
"block-9","Friday","first","-81","f0:3e:90:0c:24:78","IIITV1","9116","16:20:38"
"block-9","Friday","first","-72","24:c9:a1:09:a7:28","IIITV-Staff","9116","16:20:38"
"block-9","Friday","first","-72","24:c9:a1:49:a7:28","IIITV2","9116","16:20:38"
